ID,Author,Channel,Content Length,Content
558788915432128516,Player3Th0mas,offtopic,0,
558790034594070529,P0keballs0hard,role-submissions,0,
558790194682396692,Quail,role-submissions,2,32
558790196385153044,Egg_ Inc. Bot,role-submissions,201,Quail has approved the submission by P0keballs0hard which increased their role from Megafarmer II to Megafarmer III.NLQuail took approximately 38.168 seconds to take care of P0keballs0hard's submission.
558790441399484446,Ohk,safari-zone,13,.catch cubone
558790442167304202,Pokécord,safari-zone,68,Congratulations <@371019081261776907>! You caught a level 41 Cubone!
558794873155616770,kit_314,co-op-recruitment,28,e!coopad violet-birth kwk314
558794874875281421,Egg_ Inc. Bot,co-op-recruitment,93,kwk314 (violet-birth)NLEggs: 38qNLRate: 98.4B/s (354T/hr)NLTime Remaining: 4d22h59mNL8/50 Members
558794874649051147,Pokécord,safari-zone,0,
558797275724251136,Sailor Moon,safari-zone,15,.catch fomantis
558797276647260170,Pokécord,safari-zone,70,Congratulations <@498986707790725126>! You caught a level 25 Fomantis!
558797599079923714,Wilfred,memes,28,https://youtu.be/RiC1Lj9-QAQ
558798324917075999,MEE6,welcome,272,Hey <@436309930023059457>_ welcome to **Egg_ Inc**.NLNLPlease check out <#455385905499340813> _ <#455403745899970560> and <#455396915731890177> to get started. Post a screenshot of your prestige screen in <#455385874788777994> to get access to many more channels. Thank you!
558798966070837258,Troll486,teach-gabd-to-count,5,36811
558798990829813770,Troll486,teach-gabd-to-count,5,36811
558799357638344734,Leo,co-op-recruitment,31,e!coopad violet-birth thecoop22
558799359131516978,Egg_ Inc. Bot,co-op-recruitment,98,thecoop22 (violet-birth)NLEggs: 14.4qNLRate: 52.8B/s (190T/hr)NLTime Remaining: 4d1h33mNL13/50 Members
558799445433516034,Troll486,teach-gabd-to-count,5,36811
558799696546758666,Troll486,teach-gabd-to-count,5,36811
558800174986821645,Tiln,teach-gabd-to-count,10,!?counting
558800175313715200,Tiln,teach-gabd-to-count,5,36810
558800624653697024,Troll486,teach-gabd-to-count,5,36811
558800649685565473,Troll486,teach-gabd-to-count,5,36813
558800666395541514,Troll486,teach-gabd-to-count,5,36812
558800677288017927,Troll486,teach-gabd-to-count,5,36813
558800694551904267,Troll486,teach-gabd-to-count,5,36814
558800709555060736,Troll486,teach-gabd-to-count,5,36815
558800725774434315,Troll486,teach-gabd-to-count,5,36816
558800739858776066,Troll486,teach-gabd-to-count,5,36817
558800756405174273,Troll486,teach-gabd-to-count,5,36818
558800782451802137,Troll486,teach-gabd-to-count,5,36819
558800807441727518,Troll486,teach-gabd-to-count,5,36820
558800824692637711,Troll486,teach-gabd-to-count,5,36821
558800837888049152,Troll486,teach-gabd-to-count,5,36822
558800852178173984,Troll486,teach-gabd-to-count,5,36823
558800864815349791,Troll486,teach-gabd-to-count,5,36824
558800881038917672,Troll486,teach-gabd-to-count,5,36825
558800900894883841,Troll486,teach-gabd-to-count,5,36826
558800924286517248,Troll486,teach-gabd-to-count,5,36827
558800945945903125,Troll486,teach-gabd-to-count,5,36828
558800961657765889,Troll486,teach-gabd-to-count,5,36829
558800977491132418,Troll486,teach-gabd-to-count,5,36830
558800997980438549,Troll486,teach-gabd-to-count,5,36831
558801023645515807,Troll486,teach-gabd-to-count,5,36832
558801042502975508,Troll486,teach-gabd-to-count,5,36833
558801059674587136,Troll486,teach-gabd-to-count,5,36834
558801087784812544,Troll486,teach-gabd-to-count,5,36835
558801102003503104,Troll486,teach-gabd-to-count,5,36836
558801116792356866,Troll486,teach-gabd-to-count,5,36837
558801134253244416,Troll486,teach-gabd-to-count,5,36838
558801163227627530,Troll486,teach-gabd-to-count,5,36839
558801176259461136,Troll486,teach-gabd-to-count,5,36840
558801202502959144,Troll486,teach-gabd-to-count,5,36841
558801217258651680,Troll486,teach-gabd-to-count,5,36842
558801231888252949,Troll486,teach-gabd-to-count,5,36843
558801245758816277,Troll486,teach-gabd-to-count,5,36844
558801261118619658,Troll486,teach-gabd-to-count,5,36845
558801286292701188,Troll486,teach-gabd-to-count,5,36846
558801303610851338,Troll486,teach-gabd-to-count,5,36847
558801324976766978,Troll486,teach-gabd-to-count,5,36848
558801347286401034,Troll486,teach-gabd-to-count,5,36849
558801365888008203,Troll486,teach-gabd-to-count,5,36850
558801383185448963,Troll486,teach-gabd-to-count,5,36851
558801399203233794,Troll486,teach-gabd-to-count,5,36852
558801414093144074,Troll486,teach-gabd-to-count,5,36853
558801436155183108,Troll486,teach-gabd-to-count,5,36854
558801461941895183,Troll486,teach-gabd-to-count,5,36855
558801478270320640,Troll486,teach-gabd-to-count,5,36856
558801507521396747,Troll486,teach-gabd-to-count,5,36857
558801550722465802,Troll486,teach-gabd-to-count,5,36858
558801570612117514,Troll486,teach-gabd-to-count,5,36859
558801597552132097,Troll486,teach-gabd-to-count,5,36860
558801614849441802,Troll486,teach-gabd-to-count,5,36861
558801636764549180,Troll486,teach-gabd-to-count,5,36862
558801638413041665,Pokécord,safari-zone,0,
558801655416750080,Troll486,teach-gabd-to-count,5,36863
558802169629769749,Troll486,teach-gabd-to-count,5,36864
558802183970357273,Troll486,teach-gabd-to-count,5,36865
558802207072321570,Troll486,teach-gabd-to-count,5,36866
558802225028268055,Troll486,teach-gabd-to-count,5,36867
558802246779797514,Troll486,teach-gabd-to-count,5,36868
558802263938695169,Troll486,teach-gabd-to-count,5,36869
558802287968124933,Troll486,teach-gabd-to-count,5,36870
558802313624682503,Troll486,teach-gabd-to-count,5,36871
558802330464550913,Troll486,teach-gabd-to-count,5,36872
558802347069931543,Troll486,teach-gabd-to-count,5,36873
558802364329492481,Troll486,teach-gabd-to-count,5,36874
558802379655348226,Troll486,teach-gabd-to-count,5,36875
558802396466249740,Troll486,teach-gabd-to-count,5,36876
558802416234004491,Troll486,teach-gabd-to-count,5,36877
558802429962092564,Troll486,teach-gabd-to-count,5,36878
558802445342605343,Troll486,teach-gabd-to-count,5,36879
558802463080316943,Troll486,teach-gabd-to-count,5,36880
558802477630357510,Troll486,teach-gabd-to-count,5,36881
558802488556388352,Troll486,teach-gabd-to-count,5,36882
558802498337374208,Troll486,teach-gabd-to-count,5,36883
558802514720587787,Troll486,teach-gabd-to-count,5,36884
558802527668142083,Troll486,teach-gabd-to-count,5,36885
558802535742439435,Troll486,teach-gabd-to-count,5,36886
558802550573236227,Troll486,teach-gabd-to-count,5,36887
558802561696661525,Troll486,teach-gabd-to-count,5,36888
558802575630270465,Troll486,teach-gabd-to-count,5,36889
558802608664608769,Troll486,teach-gabd-to-count,5,36890
558802624124682252,Troll486,teach-gabd-to-count,5,36891
558802638972649472,Troll486,teach-gabd-to-count,5,36892
558802650800455690,Troll486,teach-gabd-to-count,5,36893
558802663966244874,Troll486,teach-gabd-to-count,5,36894
558802681502629944,Troll486,teach-gabd-to-count,5,36895
558802712234557441,Troll486,teach-gabd-to-count,5,36896
558802736033038376,Troll486,teach-gabd-to-count,5,36897
558802761764962314,Troll486,teach-gabd-to-count,5,36898
558802780828205059,Troll486,teach-gabd-to-count,5,36899
558802791037140992,Troll486,teach-gabd-to-count,5,36900
558803037653696523,Troll486,teach-gabd-to-count,5,36901
558803050345529356,Troll486,teach-gabd-to-count,5,36902
558803065004621834,Troll486,teach-gabd-to-count,5,36903
558803076245618699,Troll486,teach-gabd-to-count,5,36904
558803090330091520,Troll486,teach-gabd-to-count,5,36905
558803105874051097,Troll486,teach-gabd-to-count,5,36906
558803119991947274,Troll486,teach-gabd-to-count,5,36907
558803135087509505,Troll486,teach-gabd-to-count,5,36908
558803153013833733,Troll486,teach-gabd-to-count,5,36909
558803165550477322,Troll486,teach-gabd-to-count,5,36910
558803179974688778,Troll486,teach-gabd-to-count,5,36911
558803181296025602,Pokécord,safari-zone,0,
558803191232331776,Troll486,teach-gabd-to-count,5,36912
558803202343174145,Troll486,teach-gabd-to-count,5,36913
558803220177092628,Troll486,teach-gabd-to-count,5,36914
558803233997324289,Troll486,teach-gabd-to-count,5,36915
558803249822433280,Troll486,teach-gabd-to-count,5,36916
558803263323897896,Troll486,teach-gabd-to-count,5,36917
558803292818505728,Troll486,teach-gabd-to-count,5,36918
558803305132720128,Troll486,teach-gabd-to-count,5,36919
558803329199898624,Troll486,teach-gabd-to-count,5,36920
558803344555245608,Troll486,teach-gabd-to-count,5,36921
558803359591825409,Troll486,teach-gabd-to-count,5,36922
558803374930264067,Troll486,teach-gabd-to-count,5,36923
558803390684069929,Troll486,teach-gabd-to-count,5,36924
558803410762203152,Troll486,teach-gabd-to-count,5,36925
558803425937326081,Troll486,teach-gabd-to-count,5,36926
558803427073851394,Pokécord,safari-zone,0,
558803447789518868,Troll486,teach-gabd-to-count,5,36927
558803463723548692,Troll486,teach-gabd-to-count,5,36928
558803481310265344,Troll486,teach-gabd-to-count,5,36929
558803497760456705,Troll486,teach-gabd-to-count,5,36930
558803516064530443,Troll486,teach-gabd-to-count,5,36931
558803531159699459,Troll486,teach-gabd-to-count,5,36932
558803545193971722,Troll486,teach-gabd-to-count,5,36933
558803564110151680,Troll486,teach-gabd-to-count,5,36934
558803586897674240,Troll486,teach-gabd-to-count,5,36935
558803605239627778,Troll486,teach-gabd-to-count,5,36936
558803709509763074,Troll486,teach-gabd-to-count,5,36937
558803725423083530,Troll486,teach-gabd-to-count,5,36938
558803740329639959,Troll486,teach-gabd-to-count,5,36939
558803756846809099,Troll486,teach-gabd-to-count,5,36940
558803758503559209,Pokécord,safari-zone,0,
558803771187003442,Troll486,teach-gabd-to-count,5,36941
558803785674129420,Troll486,teach-gabd-to-count,5,36942
558803797682683914,Troll486,teach-gabd-to-count,5,36943
558803809275740171,Troll486,teach-gabd-to-count,5,36944
558803820579127316,Troll486,teach-gabd-to-count,5,36945
558803835171110928,Troll486,teach-gabd-to-count,5,36946
558803850992156714,Troll486,teach-gabd-to-count,5,36947
558803865177423872,Troll486,teach-gabd-to-count,5,36948
558803881904046080,Troll486,teach-gabd-to-count,5,36949
558803896462606347,Troll486,teach-gabd-to-count,5,36950
558803917081804802,Troll486,teach-gabd-to-count,5,36951
558803936694370314,Troll486,teach-gabd-to-count,5,36952
558803953106681874,Troll486,teach-gabd-to-count,5,36953
558803969653211168,Troll486,teach-gabd-to-count,5,36954
558803989219508225,Troll486,teach-gabd-to-count,5,36955
558804005522767902,Troll486,teach-gabd-to-count,5,36956
558804023097163786,Troll486,teach-gabd-to-count,5,36957
558804042759929874,Troll486,teach-gabd-to-count,5,36958
558804059801255946,Troll486,teach-gabd-to-count,5,36959
558804079300706325,Troll486,teach-gabd-to-count,5,36960
558804106253434892,Troll486,teach-gabd-to-count,5,36961
558804124502589440,Troll486,teach-gabd-to-count,5,36962
558804156551528448,Troll486,teach-gabd-to-count,5,36963
558804258406006784,Troll486,teach-gabd-to-count,5,36964
558804260498702346,Pokécord,safari-zone,0,
558804271198502915,Troll486,teach-gabd-to-count,5,36965
558804288357269504,Troll486,teach-gabd-to-count,5,36966
558804306292375552,Troll486,teach-gabd-to-count,5,36967
558804327423148042,Troll486,teach-gabd-to-count,5,36968
558804345727090694,Troll486,teach-gabd-to-count,5,36969
558804362797776911,Troll486,teach-gabd-to-count,5,36970
558804377150947349,Troll486,teach-gabd-to-count,5,36971
558804390518063114,Troll486,teach-gabd-to-count,5,36972
558804402329354260,Troll486,teach-gabd-to-count,5,36973
558804417738965007,Troll486,teach-gabd-to-count,5,36974
558804430321877038,Troll486,teach-gabd-to-count,5,36975
558804455517061124,Troll486,teach-gabd-to-count,5,36976
558804474726973443,Troll486,teach-gabd-to-count,5,36977
558804491617697792,Troll486,teach-gabd-to-count,5,36978
558804514292105226,Troll486,teach-gabd-to-count,5,36979
558804537889259527,Troll486,teach-gabd-to-count,5,36980
558804555090100224,Troll486,teach-gabd-to-count,5,36981
558804571967848458,Troll486,teach-gabd-to-count,5,36982
558804585997926410,Troll486,teach-gabd-to-count,5,36983
558804600485052426,Troll486,teach-gabd-to-count,5,36984
558804622194507778,Troll486,teach-gabd-to-count,5,36985
558804640636993537,Troll486,teach-gabd-to-count,5,36986
558804659406503936,Troll486,teach-gabd-to-count,5,36987
558804677571903538,Troll486,teach-gabd-to-count,5,36988
558804695787896834,Troll486,teach-gabd-to-count,5,36989
558804720710320148,Troll486,teach-gabd-to-count,5,36990
558804737709834240,Troll486,teach-gabd-to-count,5,36991
558804749718257665,Troll486,teach-gabd-to-count,5,36992
558804766533091348,Troll486,teach-gabd-to-count,5,36993
558804777337749544,Troll486,teach-gabd-to-count,5,36994
558804798544281612,Troll486,teach-gabd-to-count,5,36995
558804805288591362,Troll486,teach-gabd-to-count,5,36996
558804826843119667,Troll486,teach-gabd-to-count,5,36997
558804839954382886,Troll486,teach-gabd-to-count,5,36998
558804857130057728,Troll486,teach-gabd-to-count,5,36999
558804866433155092,Troll486,teach-gabd-to-count,5,37000
558805053843177482,Troll486,general,44,That's a nice combo on <#490715414247243796>
558805186877980672,Tiln,general,3,on?
558805347926540291,Troll486,general,12,In/on/at idk
558809594760265739,Kalkune (Attack Pineapple),glitching-codes,30,e!coop glitchfest violet-birth
558809596660023307,Egg_ Inc. Bot,glitching-codes,101,glitchfest (violet-birth)NLEggs: 2.17BNLRate: 6.42M/s (23.1B/hr)NLTime Remaining: 70d23h28mNL1/50 Members
558810276313563136,SuperTarv,bot-commands,24,e!coop violet-birth pupu
558810277986959361,Egg_ Inc. Bot,bot-commands,1832,pupu (violet-birth)NLEggs: 104q <:quantum:455468361099247617>NLRate: 358B/s (1.29q/hr)NLTime Remaining: 3d10h43mNLProjected Eggs(at current rate_ no new chickens): 211qNLNL45/50 Members:NL```NL01 AsuLt3R             22.3q|40.4B/sNL02 Bender2716057       12.6q|29.6B/sNL03 Merriman Lyon       12.0q|36.1B/sNL04 Uloomini            11.6q|29.0B/sNL05 tarvis14            8.93q|26.2B/sNL06 ASchulp             8.71q|25.4B/sNL07 Chino*OE            7.88q|23.8B/sNL08 FireFerreto         5.23q|22.0B/sNL09 FromTheSide         4.89q|18.6B/sNL10 S3beco              2.49q|12.0B/sNL11 Taijex              1.48q|19.3B/sNL12 LegendMark3         1.14q|10.8B/sNL13 JerithGeros          811T|7.58B/sNL14 CrabEverywhere       775T|7.16B/sNL15 [unknown]            737T|8.57B/sNL16 RocketHamster10      436T|3.69B/sNL17 Kirby Realer         291T|6.11B/sNL18 LostKnight295        246T|4.02B/sNL19 smakmabichup         240T|3.01B/sNL20 mooonpie             206T|3.25B/sNL21 thenxtopdj3          188T|3.82B/sNL22 Denkirow             182T|3.25B/sNL23 PAJNX86              177T|2.21B/sNL24 [android-unknown]    164T|2.34B/sNL25 PreppyGazelle213 zZ 90.3T|2.18B/sNL26 johnboysf55         75.9T|2.40B/sNL27 [android-unknown]   69.5T|1.59B/sNL28 Santamask        zZ 59.6T|1.84B/sNL29 marcuskli           22.2T|361M/sNL30 LightnestDark       14.5T|907M/sNL31 Diploadrauu         2.59T|348M/sNL32 trixsam          zZ 2.49T|199M/sNL33 Velostercraft       1.70T|41.1M/sNL34 Meaganladon          267B|109M/sNL35 mjkubba             42.9B|48.7M/sNL36 RJBaake             3.56B|1.98M/sNL37 jodejeto             334M|15.3k/sNL38 Awsaim               114M|1.36M/sNL39 BoldWizard79803     60.8M|29.2k/sNL40 Menallia            32.3M|374k/sNL41 signposts           5.89M|234k/sNL42 brandosoren10       3.74M|235k/sNL43 xFancy23            76.3k|8/sNL44 felixjones37           16|4/sNL45 xaitro                  0|0/s```
558810437190156295,SuperTarv,co-op-recruitment,26,e!coopad violet-birth pupu
558810438998163467,Egg_ Inc. Bot,co-op-recruitment,93,pupu (violet-birth)NLEggs: 104qNLRate: 358B/s (1.29q/hr)NLTime Remaining: 3d10h42mNL45/50 Members
558810555826307072,SuperTarv,co-op-recruitment,44,Need a few more to carry some weight on pupu
558811959470850058,westerngecko,co-op-recruitment,38,e!coop diapers-everywhere eggcellentsk
558812092442869781,westerngecko,co-op-recruitment,40,e!coopad diapers-everywhere eggcellentsk
558812260429201434,westerngecko,co-op-recruitment,53,2 days 17 hours left. Please join and help us out : )
558812576797163550,westerngecko,co-op-recruitment,34,e!coopad violet-birth eggcellentsk
558812577908523023,Egg_ Inc. Bot,co-op-recruitment,100,eggcellentsk (violet-birth)NLEggs: 137qNLRate: 376B/s (1.35q/hr)NLTime Remaining: 2d17h1mNL25/50 Members
558812788839940098,Player3Th0mas,offtopic,85,I usually don't like Markiplierthat much_ but this was 30 minutes of enjoyment for me
558812805185273877,Player3Th0mas,offtopic,28,https://youtu.be/IwHIKlK-4Dg
558813604057710612,Cart,safari-zone,14,.catch wurmple
558813604573347846,Pokécord,safari-zone,69,Congratulations <@217158130012913665>! You caught a level 34 Wurmple!
558813616388964353,itodler,role-submissions,0,
558815697774575616,🐢🐊,memes,50,I dont have to work at a shipyard to get knee pain
558815706653786122,🐢🐊,memes,11,or any pain
558815725742063618,🐢🐊,memes,3,;-;
558817785711689743,Player3Th0mas,memes,18,Existence is plain
558818040976900097,Player3Th0mas,general,18,Under over between
558818042172145665,Pokécord,safari-zone,0,
558820866469789716,DrJ3ckyll,safari-zone,14,.catch rufflet
558820866998403083,Pokécord,safari-zone,69,Congratulations <@133163176991784960>! You caught a level 23 Rufflet!
558821753887916094,MEE6,welcome,272,Hey <@148184969460580352>_ welcome to **Egg_ Inc**.NLNLPlease check out <#455385905499340813> _ <#455403745899970560> and <#455396915731890177> to get started. Post a screenshot of your prestige screen in <#455385874788777994> to get access to many more channels. Thank you!
558823173328470036,Aesis,offtopic,18,yes. that was good
558823240831729665,Aesis,offtopic,94,if you havent seen his other similar videos (pole dancing_ horse riding) they are just as good
558825656071356417,Elessar,memes,123,my wrist and especially my back agree. my stomach and my foot tell me existence is pain if i don't stay a reasonable weight
558828277293121577,MEE6,welcome,272,Hey <@399368722977914880>_ welcome to **Egg_ Inc**.NLNLPlease check out <#455385905499340813> _ <#455403745899970560> and <#455396915731890177> to get started. Post a screenshot of your prestige screen in <#455385874788777994> to get access to many more channels. Thank you!
558828569258885170,Elessar,bot-commands,24,e!calc 24149522611285 59
558828569602555904,Egg_ Inc. Bot,bot-commands,134,Petafarmer IINLEarnings bonus: 1.0026935786538092e+16NLBonus per soul egg: 415.202236NLTotal SE needed for next rank: 240_846_487_308_005
558828635436482567,Elessar,bot-commands,24,e!calc 24149522611285 58
558828636539453461,Egg_ Inc. Bot,bot-commands,131,PetafarmerNLEarnings bonus: 9_115_396_165_189_260.0NLBonus per soul egg: 377.456578NLTotal SE needed for next rank: 26_493_113_603_879
558831598405943306,AndyVshr,teach-gabd-to-count,5,37001
558832115290996746,AndyVshr,role-submissions,2,31
558832116515995659,Egg_ Inc. Bot,role-submissions,191,AndyVshr has approved the submission by itodler which increased their role from Megafarmer to Megafarmer II.NLAndyVshr took approximately 4410.482 seconds to take care of itodler's submission.
558832322473099281,Pokécord,safari-zone,0,
558833954032189460,MEE6,welcome,272,Hey <@385953310542266368>_ welcome to **Egg_ Inc**.NLNLPlease check out <#455385905499340813> _ <#455403745899970560> and <#455396915731890177> to get started. Post a screenshot of your prestige screen in <#455385874788777994> to get access to many more channels. Thank you!
558834636143329280,meta648,teach-gabd-to-count,5,37002
558836644900241409,shiminghin,co-op-recruitment,79,<@!240630308599234560> I thought this contract is impossible! Thanks a million!
558836732288565248,shiminghin,co-op-recruitment,16,300q already btw
558838235476787222,the frenchiest fry,co-op-recruitment,32,No worries <@331797074318196736>
558839990042230876,Pokécord,safari-zone,0,
558843613535141889,shiminghin,bot-commands,6,e!calc
558843614227070996,Egg_ Inc. Bot,bot-commands,199,```e!calc <Soul Eggs> <Prophecy Eggs> <Soul Food Research Level> <Prophecy Bonus Research Level>NLorNLe!calc <Soul Eggs> <Prophecy Eggs>NL<> Means optional (yes that does mean everything is optional)```
558843660238716938,shiminghin,bot-commands,6,e!help
558843660678987793,Egg_ Inc. Bot,bot-commands,248,```e!help Displays this commandNLe!calc calculates earnings bonusNLe!contract calculates how well you are doing for your contractNLe!coop shows a co-op code's infoNLe!coopad shows less of a co-op code's infoNLe!help [command] for help on that command```
558843743328010261,shiminghin,bot-commands,6,e!coop
558843744032391178,Egg_ Inc. Bot,bot-commands,125,Please specify a co-op name and a contract id. Please go to <#455512567004004353> if you are not already there and try again.
558844600245288962,norsekidoutofframe,role-submissions,0,
558845586355257364,the frenchiest fry,offtopic,115,Man I love when teenagers try to fight me over the R-rated movie policy with me as if I don’t know how to do my job
558847194241957910,Almo,general,86,Oh man I just saw the earnings increase from ||dark matter to ai and it’s only 10x|| 😦
558847195617427469,Pokécord,safari-zone,0,
558848156792651796,Pokécord,safari-zone,0,
558848857384026126,kit_314,co-op-recruitment,28,e!coopad violet-birth kwk314
558848859980300308,Egg_ Inc. Bot,co-op-recruitment,95,kwk314 (violet-birth)NLEggs: 39.2qNLRate: 98.8B/s (356T/hr)NLTime Remaining: 4d19h25mNL8/50 Members
558850103667064832,Tiln,role-submissions,2,40
558850105235472384,Egg_ Inc. Bot,role-submissions,205,Tiln has approved the submission by norsekidoutofframe which increased their role from Megafarmer II to Gigafarmer.NLTiln took approximately 1312.118 seconds to take care of norsekidoutofframe's submission.
558850899594706954,DEAD,safari-zone,15,.catch monferno
558850900295286795,Pokécord,safari-zone,70,Congratulations <@246385218540404738>! You caught a level 22 Monferno!
558850952375828480,DEAD,teach-gabd-to-count,4,3703
558850963671089152,DEAD,teach-gabd-to-count,5,37003
558851417217957889,DEAD,offtopic,16,just let them it
558852963360047133,Aesis,offtopic,112,lesson of the day:NLdont criticize someone surrounded by white knightsNLyou're gonna get labeled as a big bad wolf
558854092571672586,🐢🐊,offtopic,99,You ever just be in a mood where you just want to immerse your self in something that isn't reality
558854307043344424,Elessar,offtopic,61,no. never. no fantasy worlds_ no epic adventures. not for me.
558854850448719894,🐢🐊,offtopic,27,Cant tell if that's sarcasm
558855066493255691,Elessar,offtopic,145,very much is. my online name for the last 35 years has been one version of one of the most epic fantasy heroes in all literature (and movies now)
558855071283281921,the frenchiest fry,offtopic,53,I can’t_ I’d lose my job if people underage went in 🤷
558855232944078868,Elessar,offtopic,45,i am often reading or watching fantasy worlds
558855581058859019,the frenchiest fry,offtopic,39,I wish I was in a fantasy world too tbh
558855658422927410,🐢🐊,offtopic,40,TIL that aragorn was also called elessar
558856420133699594,🐢🐊,offtopic,114,this is the song that gives me the most vibes that puts me in the mood https://www.youtube.com/watch?v=lX44CAz-JhU
558856529697046531,🐢🐊,offtopic,43,https://www.youtube.com/watch?v=IyYrHjyA25w
558856539906113556,🐢🐊,offtopic,17,this one does too
558856714255073280,🐢🐊,offtopic,55,sadly reading doesnt really imerse me that much anymore
558858146047590402,Elessar,offtopic,88,Estel_ Thorongil_ Strider_ Dunadan_ Aragorn_ King Elessar Telcontar. a man of many names
558859066336870450,🐢🐊,offtopic,22,Isnt it dunadai ranger
558859479811358729,Elessar,offtopic,89,Dunedain are the rangers of the north. Dunadan is Man of the North and the Dunadan is him
558859571410632704,Elessar,offtopic,73,tolkien was way too verbose_ though i love his world the detail is insane
558859679627739138,🐢🐊,offtopic,4,ahem
558859706123419679,🐢🐊,offtopic,22,***NERRRRRRRRRRRRRRRD*
558859750805340161,🐢🐊,offtopic,10,***NERD***
558859752029814785,Pokécord,safari-zone,0,
558860427229134858,MEE6,welcome,272,Hey <@317999239030505486>_ welcome to **Egg_ Inc**.NLNLPlease check out <#455385905499340813> _ <#455403745899970560> and <#455396915731890177> to get started. Post a screenshot of your prestige screen in <#455385874788777994> to get access to many more channels. Thank you!
558860447722504200,Cart,safari-zone,15,p!catch swirlix
558860475631140877,Cart,safari-zone,14,.catch swirlix
558860476789030912,Pokécord,safari-zone,69,Congratulations <@217158130012913665>! You caught a level 39 Swirlix!
558861475092103168,J0nd03,role-submissions,0,
558862620476833792,ThereIsNoBall,offtopic,126,Too early to tell. Rassele could have just Wikipedia’d all that. Here’s the true test: Did you enjoy reading The Silmarillion?
558862903579639818,Elessar,offtopic,195,never made it through. tried three different times. i LOVE the Lord of the Rings. the rest of Tolkien isn't great. The Hobbit is one of the best children's books ever_ but it is a children's book
558863164943368192,ThereIsNoBall,offtopic,88,You passed the test. Any other answer would have told us you were a faker or casual fan.
558863236037083146,Tiln,general,135,Honestly it'd be better if you did it likeNLOh man I just saw the earnings increase from ||dark matter|| to ||ai|| and it’s only ||10x||
558863258640056322,ThereIsNoBall,offtopic,48,Especially “yes”. Then we’d know you were lying.
558863348867792896,ThereIsNoBall,offtopic,1,🤓
558864571167801345,mam711,role-submissions,1,6
558864572422029325,Egg_ Inc. Bot,role-submissions,179,mam711 has approved the submission by J0nd03 which increased their role from Eggs to Kilofarmer III.NLmam711 took approximately 738.162 seconds to take care of J0nd03's submission.
558866710732472331,Michael Lo,bot-commands,30,e!coop violet-birth tuesdayegg
558866713093865472,Egg_ Inc. Bot,bot-commands,1860,tuesdayegg (violet-birth)NLEggs: 126q <:quantum:455468361099247617>NLRate: 321B/s (1.16q/hr)NLTime Remaining: 3d3h31mNLProjected Eggs(at current rate_ no new chickens): 213qNLNL39/50 Members:NL```NL01 ScepticalBasher           19.5q|5.46B/sNL02 kolo1561                  18.8q|30.7B/sNL03 Cutoff2                   15.1q|36.6B/sNL04 konawoof777               9.68q|21.6B/sNL05 ajayriddler               9.25q|26.4B/sNL06 NovaCaineJosh             9.04q|22.0B/sNL07 Chrystalh                 9.01q|29.2B/sNL08 NoahVD                    8.77q|26.5B/sNL09 StormsEndKing             8.14q|19.7B/sNL10 Mendoza Liner             7.27q|16.7B/sNL11 IndubitableShip8541       5.17q|19.4B/sNL12 emmmseee                  1.83q|10.1B/sNL13 houffy                    1.68q|18.6B/sNL14 Fightera92                 466T|5.16B/sNL15 sndkn                      461T|5.14B/sNL16 Darth Deadpool             425T|5.11B/sNL17 Røckageek                  271T|3.43B/sNL18 Michael him                155T|3.45B/sNL19 Kye1499                    153T|3.37B/sNL20 JaKe42_                    137T|2.75B/sNL21 PeterTShin                 122T|2.39B/sNL22 Merlyn9999                81.0T|1.88B/sNL23 peerfektion               75.0T|2.08B/sNL24 SlicedKuniva              22.5T|807M/sNL25 ForsakenDrawer            17.5T|828M/sNL26 OldmanGoatballs           16.8T|1.01B/sNL27 helltothis43           zZ 10.2T|403M/sNL28 Qubuhhoe                  3.99T|278M/sNL29 Ether22                   3.39T|104M/sNL30 [unknown]                 1.95T|43.5M/sNL31 Onihikage                 1.86T|51.3M/sNL32 lordofvt               zZ  477B|32.9M/sNL33 SkippySantoro              227B|20.3M/sNL34 Gruench                   87.8B|13.8M/sNL35 [android-unknown]         51.8B|7.41M/sNL36 WantonMango45866          19.7B|2.87M/sNL37 Liamscottnelson           6.59B|1.34M/sNL38 ladykatherine13           3.30M|35.3k/sNL39 Vocejer The Loving Ruler      0|0/s```
558868624178282496,the frenchiest fry,co-op-recruitment,104,Just 4 spots left on quantumnappy (Diapers Everywhere!). Contract finished yesterday_ just grab freebies
558868625717592074,Pokécord,safari-zone,0,
558869158498926612,mam711,leaderboard-submissions,31,Elessar#8046NL61_74NL131_229NL1363
558869314388623372,mam711,leaderboard-submissions,22,numblok#0583NL61_01NL404
558993693982588928,J4YTH3L3G3ND,contract-talk,30,When is the next coop contract
558993695253463040,Pokécord,safari-zone,0,
558994328895225866,TheFliris,safari-zone,13,.catch kakuna
558994331260813327,Pokécord,safari-zone,67,Congratulations <@198128085575401472>! You caught a level 8 Kakuna!
558994513322967040,Dyasher,general,106,I wish there was a running total for contracts so you could figure out if you were going to hit your goals
558994688271581214,Dyasher,general,61,Not quite sure if I will get the pe for this teslegg contract
558994970158170114,BowMan,spammy-pokecord-day,6,.daily
558994971001094159,Pokécord,spammy-pokecord-day,0,
558995196092743680,BowMan,spammy-pokecord-day,6,.daily
558995196935929856,Pokécord,spammy-pokecord-day,0,
